,time,Z
24720,24.72,2.255509
24721,24.721,2.255364
24722,24.722,2.255184
24723,24.723,2.254972
24724,24.724,2.254753
24725,24.725,2.254367
24726,24.726,2.254019
24727,24.727,2.253752
24728,24.728,2.253368
24729,24.729,2.252915
24730,24.73,2.25244
24731,24.731,2.251933
24732,24.732,2.251299
24733,24.733,2.250668
24734,24.734,2.250048
24735,24.735,2.249366
24736,24.736,2.248741
24737,24.737,2.247931
24738,24.738,2.247174
24739,24.739,2.246374
24740,24.74,2.245421
24741,24.741,2.244619
24742,24.742,2.243644
24743,24.743,2.242683
24744,24.744,2.241681
24745,24.745,2.240672
24746,24.746,2.239573
24747,24.747,2.238503
24748,24.748,2.237291
24749,24.749,2.236134
24750,24.75,2.234922
24751,24.751,2.233662
24752,24.752,2.232362
24753,24.753,2.231048
24754,24.754,2.229672
24755,24.755,2.228286
24756,24.756,2.226863
24757,24.757,2.225372
24758,24.758,2.223891
24759,24.759,2.222236
24760,24.76,2.220695
24761,24.761,2.219063
24762,24.762,2.217385
24763,24.763,2.215722
24764,24.764,2.213992
24765,24.765,2.212245
24766,24.766,2.210402
24767,24.767,2.208595
24768,24.768,2.206716
24769,24.769,2.204819
24770,24.77,2.202844
24771,24.771,2.200908
24772,24.772,2.198883
24773,24.773,2.196803
24774,24.774,2.194741
24775,24.775,2.19267
24776,24.776,2.19046
24777,24.777,2.188268
24778,24.778,2.186065
24779,24.779,2.183743
24780,24.78,2.181482
24781,24.781,2.179102
24782,24.782,2.176791
24783,24.783,2.174322
24784,24.784,2.171895
24785,24.785,2.169421
24786,24.786,2.166849
24787,24.787,2.164307
24788,24.788,2.161697
24789,24.789,2.159067
24790,24.79,2.156348
24791,24.791,2.153743
24792,24.792,2.150991
24793,24.793,2.148187
24794,24.794,2.145377
24795,24.795,2.142604
24796,24.796,2.139732
24797,24.797,2.136771
24798,24.798,2.133866
24799,24.799,2.130877
24800,24.8,2.127846
24801,24.801,2.124831
24802,24.802,2.121682
24803,24.803,2.118621
24804,24.804,2.115456
24805,24.805,2.112268
24806,24.806,2.109001
24807,24.807,2.105797
24808,24.808,2.102419
24809,24.809,2.09915
24810,24.81,2.09576
24811,24.811,2.092377
24812,24.812,2.088921
24813,24.813,2.085473
24814,24.814,2.081961
24815,24.815,2.078509
24816,24.816,2.074924
24817,24.817,2.071396
24818,24.818,2.067684
24819,24.819,2.064111
24820,24.82,2.06032
24821,24.821,2.056667
24822,24.822,2.052836
24823,24.823,2.049084
24824,24.824,2.045326
24825,24.825,2.041489
24826,24.826,2.037594
24827,24.827,2.033681
24828,24.828,2.029755
24829,24.829,2.02566
24830,24.83,2.021683
24831,24.831,2.017577
24832,24.832,2.013541
24833,24.833,2.009435
24834,24.834,2.005295
24835,24.835,2.001017
24836,24.836,1.99686
24837,24.837,1.992659
24838,24.838,1.988357
24839,24.839,1.984053
24840,24.84,1.979787
24841,24.841,1.975368
24842,24.842,1.971031
24843,24.843,1.966598
24844,24.844,1.962044
24845,24.845,1.957643
24846,24.846,1.9531
24847,24.847,1.948529
24848,24.848,1.943958
24849,24.849,1.939366
24850,24.85,1.9347
24851,24.851,1.929992
24852,24.852,1.925298
24853,24.853,1.920566
24854,24.854,1.915788
24855,24.855,1.911059
24856,24.856,1.906229
24857,24.857,1.901405
24858,24.858,1.896463
24859,24.859,1.891584
24860,24.86,1.8867
24861,24.861,1.881739
24862,24.862,1.876751
24863,24.863,1.871733
24864,24.864,1.866684
24865,24.865,1.861584
24866,24.866,1.856482
24867,24.867,1.851347
24868,24.868,1.846193
24869,24.869,1.840951
24870,24.87,1.835729
24871,24.871,1.830501
24872,24.872,1.825218
24873,24.873,1.819913
24874,24.874,1.814586
24875,24.875,1.80926
24876,24.876,1.80381
24877,24.877,1.798374
24878,24.878,1.792868
24879,24.879,1.787367
24880,24.88,1.781803
24881,24.881,1.776146
24882,24.882,1.770659
24883,24.883,1.764998
24884,24.884,1.75947
24885,24.885,1.753739
24886,24.886,1.747954
24887,24.887,1.742282
24888,24.888,1.736612
24889,24.889,1.730826
24890,24.89,1.725036
24891,24.891,1.719236
24892,24.892,1.713376
24893,24.893,1.707502
24894,24.894,1.701576
24895,24.895,1.695683
24896,24.896,1.689723
24897,24.897,1.68379
24898,24.898,1.677734
24899,24.899,1.671666
24900,24.9,1.665657
24901,24.901,1.659606
24902,24.902,1.653554
24903,24.903,1.647324
24904,24.904,1.641232
24905,24.905,1.635072
24906,24.906,1.628848
24907,24.907,1.622558
24908,24.908,1.616338
24909,24.909,1.610095
24910,24.91,1.603829
24911,24.911,1.597409
24912,24.912,1.591077
24913,24.913,1.584737
24914,24.914,1.578371
24915,24.915,1.571962
24916,24.916,1.565498
24917,24.917,1.559012
24918,24.918,1.552554
24919,24.919,1.546063
24920,24.92,1.53958
24921,24.921,1.533042
24922,24.922,1.526461
24923,24.923,1.51986
24924,24.924,1.513202
24925,24.925,1.50647
24926,24.926,1.499884
24927,24.927,1.493119
24928,24.928,1.486366
24929,24.929,1.479607
24930,24.93,1.472854
24931,24.931,1.46607
24932,24.932,1.459371
24933,24.933,1.452515
24934,24.934,1.445658
24935,24.935,1.438765
24936,24.936,1.431956
24937,24.937,1.42506
24938,24.938,1.418136
24939,24.939,1.411207
24940,24.94,1.404235
24941,24.941,1.397276
24942,24.942,1.390241
24943,24.943,1.383212
24944,24.944,1.376231
24945,24.945,1.369167
24946,24.946,1.362055
24947,24.947,1.354917
24948,24.948,1.347833
24949,24.949,1.340701
24950,24.95,1.333567
24951,24.951,1.326339
24952,24.952,1.319129
24953,24.953,1.311968
24954,24.954,1.304693
24955,24.955,1.297462
24956,24.956,1.290188
24957,24.957,1.282854
24958,24.958,1.275496
24959,24.959,1.268185
24960,24.96,1.260818
24961,24.961,1.253395
24962,24.962,1.245971
24963,24.963,1.238521
24964,24.964,1.23103
24965,24.965,1.22359
24966,24.966,1.216081
24967,24.967,1.208639
24968,24.968,1.201166
24969,24.969,1.193649
24970,24.97,1.186107
24971,24.971,1.178554
24972,24.972,1.17101
24973,24.973,1.163402
24974,24.974,1.155861
24975,24.975,1.14826
24976,24.976,1.140618
24977,24.977,1.133007
24978,24.978,1.125376
24979,24.979,1.117682
24980,24.98,1.110011
24981,24.981,1.102338
24982,24.982,1.094643
24983,24.983,1.086905
24984,24.984,1.07916
24985,24.985,1.071423
24986,24.986,1.063665
24987,24.987,1.055878
24988,24.988,1.048055
24989,24.989,1.040237
24990,24.99,1.032354
24991,24.991,1.024466
24992,24.992,1.016586
24993,24.993,1.008677
24994,24.994,1.00077
24995,24.995,0.992834
24996,24.996,0.984947
24997,24.997,0.977002
24998,24.998,0.969056
24999,24.999,0.961079
25000,25.0,0.953093
25001,25.001,0.945143
25002,25.002,0.937108
25003,25.003,0.929107
25004,25.004,0.921117
25005,25.005,0.913049
25006,25.006,0.905015
25007,25.007,0.896978
25008,25.008,0.888954
25009,25.009,0.880861
25010,25.01,0.87275
25011,25.011,0.864705
25012,25.012,0.856618
25013,25.013,0.848503
25014,25.014,0.840382
25015,25.015,0.832194
25016,25.016,0.824039
25017,25.017,0.815895
25018,25.018,0.807662
25019,25.019,0.79951
25020,25.02,0.791323
25021,25.021,0.783114
25022,25.022,0.774901
25023,25.023,0.766677
25024,25.024,0.758446
25025,25.025,0.750182
25026,25.026,0.741932
25027,25.027,0.733652
25028,25.028,0.725389
25029,25.029,0.717088
25030,25.03,0.708806
25031,25.031,0.7005
25032,25.032,0.692197
25033,25.033,0.683893
25034,25.034,0.67555
25035,25.035,0.667235
25036,25.036,0.658877
25037,25.037,0.650557
25038,25.038,0.642171
25039,25.039,0.633771
25040,25.04,0.625468
25041,25.041,0.617086
25042,25.042,0.608739
25043,25.043,0.600364
25044,25.044,0.591975
25045,25.045,0.583541
25046,25.046,0.575167
25047,25.047,0.566745
25048,25.048,0.558358
25049,25.049,0.549895
25050,25.05,0.541487
25051,25.051,0.532978
25052,25.052,0.524548
25053,25.053,0.51608
25054,25.054,0.50764
25055,25.055,0.499109
25056,25.056,0.490667
25057,25.057,0.482194
25058,25.058,0.473692
25059,25.059,0.465251
25060,25.06,0.45674
25061,25.061,0.448284
25062,25.062,0.439754
25063,25.063,0.431296
25064,25.064,0.422786
25065,25.065,0.414276
25066,25.066,0.405787
25067,25.067,0.397277
25068,25.068,0.388787
25069,25.069,0.380281
25070,25.07,0.37174
25071,25.071,0.363194
25072,25.072,0.354679
25073,25.073,0.346097
25074,25.074,0.33755
25075,25.075,0.328968
25076,25.076,0.320458
25077,25.077,0.311892
25078,25.078,0.303364
25079,25.079,0.294798
25080,25.08,0.286261
25081,25.081,0.277715
25082,25.082,0.269194
25083,25.083,0.260612
25084,25.084,0.252083
25085,25.085,0.243563
25086,25.086,0.23497
25087,25.087,0.226458
25088,25.088,0.217886
25089,25.089,0.209308
25090,25.09,0.200761
25091,25.091,0.192198
25092,25.092,0.183637
25093,25.093,0.175064
25094,25.094,0.166519
25095,25.095,0.158003
25096,25.096,0.149425
25097,25.097,0.140876
25098,25.098,0.132303
25099,25.099,0.123773
25100,25.1,0.115186
25101,25.101,0.10664
25102,25.102,0.098093
25103,25.103,0.089564
25104,25.104,0.081006
25105,25.105,0.072478
25106,25.106,0.06392
25107,25.107,0.055391
25108,25.108,0.046847
25109,25.109,0.038317
25110,25.11,0.029795
25111,25.111,0.021276
25112,25.112,0.012744
25113,25.113,0.00422
25114,25.114,-0.004337
25115,25.115,-0.01285
25116,25.116,-0.021344
25117,25.117,-0.029865
25118,25.118,-0.03834
25119,25.119,-0.046859
25120,25.12,-0.055367
25121,25.121,-0.063836
25122,25.122,-0.07233
25123,25.123,-0.080836
25124,25.124,-0.089322
25125,25.125,-0.097719
25126,25.126,-0.106197
25127,25.127,-0.114705
25128,25.128,-0.123129
25129,25.129,-0.131583
25130,25.13,-0.140003
25131,25.131,-0.148458
25132,25.132,-0.156889
25133,25.133,-0.165314
25134,25.134,-0.173753
25135,25.135,-0.182207
25136,25.136,-0.190616
25137,25.137,-0.199026
25138,25.138,-0.207408
25139,25.139,-0.215795
25140,25.14,-0.224177
25141,25.141,-0.232577
25142,25.142,-0.240899
25143,25.143,-0.249273
25144,25.144,-0.257594
25145,25.145,-0.265895
25146,25.146,-0.274229
25147,25.147,-0.28255
25148,25.148,-0.290886
25149,25.149,-0.299188
25150,25.15,-0.307503
25151,25.151,-0.315806
25152,25.152,-0.324091
25153,25.153,-0.332355
25154,25.154,-0.340667
25155,25.155,-0.34892
25156,25.156,-0.357193
25157,25.157,-0.365415
25158,25.158,-0.37366
25159,25.159,-0.381877
25160,25.16,-0.390061
25161,25.161,-0.39826
25162,25.162,-0.406424
25163,25.163,-0.41464
25164,25.164,-0.422758
25165,25.165,-0.430907
25166,25.166,-0.43902
25167,25.167,-0.44719
25168,25.168,-0.455291
25169,25.169,-0.463374
25170,25.17,-0.471501
25171,25.171,-0.479598
25172,25.172,-0.487737
25173,25.173,-0.495793
25174,25.174,-0.503867
25175,25.175,-0.511893
25176,25.176,-0.519924
25177,25.177,-0.527945
25178,25.178,-0.535956
25179,25.179,-0.543969
25180,25.18,-0.551923
25181,25.181,-0.559894
25182,25.182,-0.567874
25183,25.183,-0.575733
25184,25.184,-0.583696
25185,25.185,-0.591658
25186,25.186,-0.599447
25187,25.187,-0.607438
25188,25.188,-0.615212
25189,25.189,-0.623193
25190,25.19,-0.630935
25191,25.191,-0.638887
25192,25.192,-0.646563
25193,25.193,-0.654435
25194,25.194,-0.662272
25195,25.195,-0.670045
25196,25.196,-0.677774
25197,25.197,-0.685516
25198,25.198,-0.693229
25199,25.199,-0.700903
25200,25.2,-0.708703
25201,25.201,-0.716363
25202,25.202,-0.723959
25203,25.203,-0.731664
25204,25.204,-0.739281
25205,25.205,-0.746901
25206,25.206,-0.754551
25207,25.207,-0.762128
25208,25.208,-0.769792
25209,25.209,-0.777273
25210,25.21,-0.784818
25211,25.211,-0.792273
25212,25.212,-0.799834
25213,25.213,-0.807435
25214,25.214,-0.814844
25215,25.215,-0.82222
25216,25.216,-0.829851
25217,25.217,-0.837086
25218,25.218,-0.844731
25219,25.219,-0.851913
25220,25.22,-0.859455
25221,25.221,-0.866743
25222,25.222,-0.874052
25223,25.223,-0.881393
25224,25.224,-0.888549
25225,25.225,-0.896032
25226,25.226,-0.903185
25227,25.227,-0.910416
25228,25.228,-0.917639
25229,25.229,-0.924827
25230,25.23,-0.932011
25231,25.231,-0.93915
25232,25.232,-0.946311
25233,25.233,-0.953429
25234,25.234,-0.960432
25235,25.235,-0.967767
25236,25.236,-0.974721
25237,25.237,-0.981794
25238,25.238,-0.988826
25239,25.239,-0.995858
25240,25.24,-1.002872
25241,25.241,-1.009874
25242,25.242,-1.016812
25243,25.243,-1.023775
25244,25.244,-1.03069
25245,25.245,-1.03765
25246,25.246,-1.044411
25247,25.247,-1.051538
25248,25.248,-1.058307
25249,25.249,-1.065042
25250,25.25,-1.071853
25251,25.251,-1.078633
25252,25.252,-1.085411
25253,25.253,-1.092171
25254,25.254,-1.098856
25255,25.255,-1.105521
25256,25.256,-1.112193
25257,25.257,-1.118829
25258,25.258,-1.125441
25259,25.259,-1.132052
25260,25.26,-1.138643
25261,25.261,-1.145184
25262,25.262,-1.151737
25263,25.263,-1.158157
25264,25.264,-1.164677
25265,25.265,-1.171153
25266,25.266,-1.177582
25267,25.267,-1.184026
25268,25.268,-1.190415
25269,25.269,-1.196768
25270,25.27,-1.203099
25271,25.271,-1.209434
25272,25.272,-1.215691
25273,25.273,-1.22192
25274,25.274,-1.228212
25275,25.275,-1.234453
25276,25.276,-1.240656
25277,25.277,-1.246859
25278,25.278,-1.253043
25279,25.279,-1.259193
25280,25.28,-1.265327
25281,25.281,-1.271427
25282,25.282,-1.277504
25283,25.283,-1.283514
25284,25.284,-1.289638
25285,25.285,-1.295577
25286,25.286,-1.301669
25287,25.287,-1.307546
25288,25.288,-1.313534
25289,25.289,-1.319381
25290,25.29,-1.325231
25291,25.291,-1.331068
25292,25.292,-1.336902
25293,25.293,-1.342723
25294,25.294,-1.348396
25295,25.295,-1.354161
25296,25.296,-1.359878
25297,25.297,-1.365531
25298,25.298,-1.371207
25299,25.299,-1.37678
25300,25.3,-1.38237
25301,25.301,-1.387979
25302,25.302,-1.393444
25303,25.303,-1.398966
25304,25.304,-1.404449
25305,25.305,-1.409934
25306,25.306,-1.415379
25307,25.307,-1.420818
25308,25.308,-1.426206
25309,25.309,-1.431581
25310,25.31,-1.436976
25311,25.311,-1.442238
25312,25.312,-1.447517
25313,25.313,-1.452806
25314,25.314,-1.45804
25315,25.315,-1.463248
25316,25.316,-1.468459
25317,25.317,-1.473577
25318,25.318,-1.47873
25319,25.319,-1.483865
25320,25.32,-1.488922
25321,25.321,-1.493938
25322,25.322,-1.498988
25323,25.323,-1.503998
25324,25.324,-1.508959
25325,25.325,-1.513901
25326,25.326,-1.518812
25327,25.327,-1.523698
25328,25.328,-1.528568
25329,25.329,-1.533408
25330,25.33,-1.538221
25331,25.331,-1.54304
25332,25.332,-1.547732
25333,25.333,-1.552471
25334,25.334,-1.557279
25335,25.335,-1.56197
25336,25.336,-1.566623
25337,25.337,-1.571201
25338,25.338,-1.575807
25339,25.339,-1.580312
25340,25.34,-1.584798
25341,25.341,-1.589335
25342,25.342,-1.593685
25343,25.343,-1.598196
25344,25.344,-1.602568
25345,25.345,-1.606928
25346,25.346,-1.611243
25347,25.347,-1.615601
25348,25.348,-1.61984
25349,25.349,-1.624047
25350,25.35,-1.628348
25351,25.351,-1.632531
25352,25.352,-1.636731
25353,25.353,-1.640881
25354,25.354,-1.645023
25355,25.355,-1.649158
25356,25.356,-1.653204
25357,25.357,-1.657268
25358,25.358,-1.66133
25359,25.359,-1.665301
25360,25.36,-1.669335
25361,25.361,-1.673254
25362,25.362,-1.677181
25363,25.363,-1.681116
25364,25.364,-1.684979
25365,25.365,-1.688846
25366,25.366,-1.692691
25367,25.367,-1.696505
25368,25.368,-1.700304
25369,25.369,-1.704033
25370,25.37,-1.707761
25371,25.371,-1.711467
25372,25.372,-1.715142
25373,25.373,-1.718764
25374,25.374,-1.722406
25375,25.375,-1.726012
25376,25.376,-1.729591
25377,25.377,-1.733147
25378,25.378,-1.736677
25379,25.379,-1.740207
25380,25.38,-1.743683
25381,25.381,-1.747154
25382,25.382,-1.750592
25383,25.383,-1.754019
25384,25.384,-1.757416
25385,25.385,-1.760785
25386,25.386,-1.764134
25387,25.387,-1.767458
25388,25.388,-1.770775
25389,25.389,-1.774084
25390,25.39,-1.77735
25391,25.391,-1.780603
25392,25.392,-1.783833
25393,25.393,-1.787054
25394,25.394,-1.790249
25395,25.395,-1.79348
25396,25.396,-1.79669
25397,25.397,-1.799881
25398,25.398,-1.803035
25399,25.399,-1.806165
25400,25.4,-1.809219
25401,25.401,-1.812231
25402,25.402,-1.815222
25403,25.403,-1.818122
25404,25.404,-1.820963
25405,25.405,-1.82371
25406,25.406,-1.826447
25407,25.407,-1.829163
25408,25.408,-1.831822
25409,25.409,-1.834428
25410,25.41,-1.836931
25411,25.411,-1.839413
25412,25.412,-1.84185
25413,25.413,-1.844209
25414,25.414,-1.846535
25415,25.415,-1.848922
25416,25.416,-1.85144
25417,25.417,-1.853902
25418,25.418,-1.856359
25419,25.419,-1.858827
25420,25.42,-1.861344
25421,25.421,-1.863702
25422,25.422,-1.866163
25423,25.423,-1.868521
25424,25.424,-1.870897
25425,25.425,-1.873196
25426,25.426,-1.87552
25427,25.427,-1.877742
25428,25.428,-1.879928
25429,25.429,-1.882053
25430,25.43,-1.884151
25431,25.431,-1.886195
25432,25.432,-1.888174
25433,25.433,-1.890058
25434,25.434,-1.891816
25435,25.435,-1.893484
25436,25.436,-1.895049
25437,25.437,-1.896488
25438,25.438,-1.897882
25439,25.439,-1.899217
25440,25.44,-1.900569
25441,25.441,-1.901766
25442,25.442,-1.903089
25443,25.443,-1.904413
25444,25.444,-1.905667
25445,25.445,-1.906982
25446,25.446,-1.90825
25447,25.447,-1.909559
25448,25.448,-1.911003
25449,25.449,-1.9123
25450,25.45,-1.913531
25451,25.451,-1.914288
25452,25.452,-1.914779
25453,25.453,-1.91495
25454,25.454,-1.914649
25455,25.455,-1.914469
25456,25.456,-1.914177
25457,25.457,-1.91391
25458,25.458,-1.913743
25459,25.459,-1.91353
25460,25.46,-1.91338
25461,25.461,-1.91329
25462,25.462,-1.913252
25463,25.463,-1.91324
25464,25.464,-1.913255
25465,25.465,-1.913373
25466,25.466,-1.913318
25467,25.467,-1.913369
25468,25.468,-1.913317
25469,25.469,-1.91338
25470,25.47,-1.913351
25471,25.471,-1.913282
25472,25.472,-1.913189
25473,25.473,-1.912884
25474,25.474,-1.912906
25475,25.475,-1.912756
25476,25.476,-1.912532
25477,25.477,-1.912286
25478,25.478,-1.911912
25479,25.479,-1.911596
25480,25.48,-1.911363
25481,25.481,-1.910824
25482,25.482,-1.910436
25483,25.483,-1.909929
25484,25.484,-1.90944
25485,25.485,-1.908952
25486,25.486,-1.908322
25487,25.487,-1.907755
25488,25.488,-1.907075
25489,25.489,-1.906407
25490,25.49,-1.905762
25491,25.491,-1.904971
25492,25.492,-1.904159
25493,25.493,-1.903384
25494,25.494,-1.902516
25495,25.495,-1.901625
25496,25.496,-1.900702
25497,25.497,-1.899717
25498,25.498,-1.898722
25499,25.499,-1.897712
25500,25.5,-1.896651
25501,25.501,-1.89557
25502,25.502,-1.894439
25503,25.503,-1.893242
25504,25.504,-1.892103
25505,25.505,-1.890848
25506,25.506,-1.889588
25507,25.507,-1.888283
25508,25.508,-1.886918
25509,25.509,-1.885538
25510,25.51,-1.884144
25511,25.511,-1.882707
25512,25.512,-1.881225
25513,25.513,-1.879725
25514,25.514,-1.878181
25515,25.515,-1.876609
25516,25.516,-1.874983
25517,25.517,-1.873378
25518,25.518,-1.871662
25519,25.519,-1.869983
25520,25.52,-1.868239
25521,25.521,-1.866417
25522,25.522,-1.864637
25523,25.523,-1.862759
25524,25.524,-1.860885
25525,25.525,-1.85894
25526,25.526,-1.857052
25527,25.527,-1.855057
25528,25.528,-1.853048
25529,25.529,-1.850963
25530,25.53,-1.848916
25531,25.531,-1.846717
25532,25.532,-1.84457
25533,25.533,-1.842412
25534,25.534,-1.840191
25535,25.535,-1.837866
25536,25.536,-1.835639
25537,25.537,-1.833238
25538,25.538,-1.830881
25539,25.539,-1.828507
25540,25.54,-1.826072
25541,25.541,-1.823613
25542,25.542,-1.821085
25543,25.543,-1.818542
25544,25.544,-1.815922
25545,25.545,-1.813309
25546,25.546,-1.81071
25547,25.547,-1.808036
25548,25.548,-1.805326
25549,25.549,-1.802587
25550,25.55,-1.799791
25551,25.551,-1.796966
25552,25.552,-1.794139
25553,25.553,-1.791232
25554,25.554,-1.788329
25555,25.555,-1.785375
25556,25.556,-1.782377
25557,25.557,-1.779401
25558,25.558,-1.776436
25559,25.559,-1.773237
25560,25.56,-1.770101
25561,25.561,-1.767033
25562,25.562,-1.763914
25563,25.563,-1.760696
25564,25.564,-1.757543
25565,25.565,-1.754204
25566,25.566,-1.750951
25567,25.567,-1.747613
25568,25.568,-1.744238
25569,25.569,-1.74085
25570,25.57,-1.737385
25571,25.571,-1.733991
25572,25.572,-1.730411
25573,25.573,-1.726936
25574,25.574,-1.723371
25575,25.575,-1.719747
25576,25.576,-1.716222
25577,25.577,-1.712511
25578,25.578,-1.708883
25579,25.579,-1.705065
25580,25.58,-1.701343
25581,25.581,-1.697608
25582,25.582,-1.693786
25583,25.583,-1.689944
25584,25.584,-1.686091
25585,25.585,-1.682239
25586,25.586,-1.678279
25587,25.587,-1.674383
25588,25.588,-1.670403
25589,25.589,-1.666339
25590,25.59,-1.662241
25591,25.591,-1.658116
25592,25.592,-1.654128
25593,25.593,-1.649923
25594,25.594,-1.645787
25595,25.595,-1.641581
25596,25.596,-1.637393
25597,25.597,-1.633078
25598,25.598,-1.628742
25599,25.599,-1.624446
25600,25.6,-1.620111
25601,25.601,-1.615755
25602,25.602,-1.611342
25603,25.603,-1.606915
25604,25.604,-1.60246
25605,25.605,-1.597946
25606,25.606,-1.593452
25607,25.607,-1.588945
25608,25.608,-1.584297
25609,25.609,-1.579722
25610,25.61,-1.575055
25611,25.611,-1.570385
25612,25.612,-1.565712
25613,25.613,-1.561044
25614,25.614,-1.556227
25615,25.615,-1.551473
25616,25.616,-1.546695
25617,25.617,-1.541877
25618,25.618,-1.536993
25619,25.619,-1.532145
25620,25.62,-1.52724
25621,25.621,-1.522281
25622,25.622,-1.517332
25623,25.623,-1.512388
25624,25.624,-1.507348
25625,25.625,-1.502298
25626,25.626,-1.497304
25627,25.627,-1.49221
25628,25.628,-1.487075
25629,25.629,-1.481899
25630,25.63,-1.476766
25631,25.631,-1.471433
25632,25.632,-1.466163
25633,25.633,-1.460921
25634,25.634,-1.455609
25635,25.635,-1.450228
25636,25.636,-1.444831
25637,25.637,-1.439508
25638,25.638,-1.434056
25639,25.639,-1.428606
25640,25.64,-1.423161
25641,25.641,-1.417688
25642,25.642,-1.412163
25643,25.643,-1.406712
25644,25.644,-1.401019
25645,25.645,-1.395454
25646,25.646,-1.389879
25647,25.647,-1.384254
25648,25.648,-1.378571
25649,25.649,-1.372917
25650,25.65,-1.36718
25651,25.651,-1.361448
25652,25.652,-1.355764
25653,25.653,-1.349949
25654,25.654,-1.344076
25655,25.655,-1.33818
25656,25.656,-1.332386
25657,25.657,-1.326472
25658,25.658,-1.320597
25659,25.659,-1.314649
25660,25.66,-1.308675
25661,25.661,-1.302674
25662,25.662,-1.296707
25663,25.663,-1.290684
25664,25.664,-1.284667
25665,25.665,-1.278571
25666,25.666,-1.27248
25667,25.667,-1.266361
25668,25.668,-1.260292
25669,25.669,-1.254083
25670,25.67,-1.247871
25671,25.671,-1.241705
25672,25.672,-1.235504
25673,25.673,-1.229277
25674,25.674,-1.223029
25675,25.675,-1.216698
25676,25.676,-1.210389
25677,25.677,-1.204013
25678,25.678,-1.19768
25679,25.679,-1.191272
25680,25.68,-1.184829
25681,25.681,-1.178439
25682,25.682,-1.171969
25683,25.683,-1.165528
25684,25.684,-1.159067
25685,25.685,-1.152566
25686,25.686,-1.146032
25687,25.687,-1.13951
25688,25.688,-1.132897
25689,25.689,-1.126354
25690,25.69,-1.119762
25691,25.691,-1.113182
25692,25.692,-1.10652
25693,25.693,-1.099832
25694,25.694,-1.093141
25695,25.695,-1.086428
25696,25.696,-1.079695
25697,25.697,-1.073015
25698,25.698,-1.066231
25699,25.699,-1.059423
25700,25.7,-1.052634
25701,25.701,-1.045845
25702,25.702,-1.039004
25703,25.703,-1.032137
25704,25.704,-1.025243
25705,25.705,-1.018348
25706,25.706,-1.011475
25707,25.707,-1.004513
25708,25.708,-0.997554
25709,25.709,-0.990582
25710,25.71,-0.98357
25711,25.711,-0.97654
25712,25.712,-0.969455
25713,25.713,-0.962444
25714,25.714,-0.955402
25715,25.715,-0.94829
25716,25.716,-0.941194
25717,25.717,-0.934124
25718,25.718,-0.926964
25719,25.719,-0.919845
25720,25.72,-0.91275
25721,25.721,-0.905562
25722,25.722,-0.898375
25723,25.723,-0.891176
25724,25.724,-0.883987
25725,25.725,-0.876756
25726,25.726,-0.869502
25727,25.727,-0.86224
25728,25.728,-0.855003
25729,25.729,-0.847675
25730,25.73,-0.840398
25731,25.731,-0.833082
25732,25.732,-0.825727
25733,25.733,-0.818398
25734,25.734,-0.811024
25735,25.735,-0.803641
25736,25.736,-0.796226
25737,25.737,-0.788797
25738,25.738,-0.781346
25739,25.739,-0.773862
25740,25.74,-0.766377
25741,25.741,-0.758895
25742,25.742,-0.751421
25743,25.743,-0.743932
25744,25.744,-0.736381
25745,25.745,-0.72888
25746,25.746,-0.721365
25747,25.747,-0.713809
25748,25.748,-0.706214
25749,25.749,-0.698678
25750,25.75,-0.691087
25751,25.751,-0.683478
25752,25.752,-0.675891
25753,25.753,-0.668304
25754,25.754,-0.6607
25755,25.755,-0.653031
25756,25.756,-0.645399
25757,25.757,-0.637748
25758,25.758,-0.630062
25759,25.759,-0.622333
25760,25.76,-0.614649
25761,25.761,-0.606952
25762,25.762,-0.599221
25763,25.763,-0.591453
25764,25.764,-0.583721
25765,25.765,-0.575982
25766,25.766,-0.568222
25767,25.767,-0.560435
25768,25.768,-0.552667
25769,25.769,-0.544858
25770,25.77,-0.537068
25771,25.771,-0.529241
25772,25.772,-0.521416
25773,25.773,-0.513548
25774,25.774,-0.505735
25775,25.775,-0.497886
25776,25.776,-0.489997
25777,25.777,-0.482157
25778,25.778,-0.474267
25779,25.779,-0.466399
25780,25.78,-0.458501
25781,25.781,-0.450615
25782,25.782,-0.442667
25783,25.783,-0.434821
25784,25.784,-0.426912
25785,25.785,-0.419008
25786,25.786,-0.411084
25787,25.787,-0.403103
25788,25.788,-0.395126
25789,25.789,-0.387206
25790,25.79,-0.379187
25791,25.791,-0.371269
25792,25.792,-0.363269
25793,25.793,-0.355265
25794,25.794,-0.347269
25795,25.795,-0.339248
25796,25.796,-0.331201
25797,25.797,-0.323169
25798,25.798,-0.315134
25799,25.799,-0.307132
25800,25.8,-0.299142
25801,25.801,-0.291086
25802,25.802,-0.283058
25803,25.803,-0.275014
25804,25.804,-0.267004
25805,25.805,-0.258924
25806,25.806,-0.250898
25807,25.807,-0.242834
25808,25.808,-0.234755
25809,25.809,-0.226709
25810,25.81,-0.218601
25811,25.811,-0.210498
25812,25.812,-0.202403
25813,25.813,-0.1943
25814,25.814,-0.186213
25815,25.815,-0.178115
25816,25.816,-0.17003
25817,25.817,-0.161923
25818,25.818,-0.153806
25819,25.819,-0.145713
25820,25.82,-0.137613
25821,25.821,-0.129512
25822,25.822,-0.121384
25823,25.823,-0.113265
25824,25.824,-0.105144
25825,25.825,-0.096998
